Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames,,,,,,
2414,12026708,JamieZhao0531,4/27/2024 9:58,0.14773,2,jamiezhao0531,,,,,,
2415,8151295,Bela,3/17/2024 19:26,0.14774,5,szbela87,,,,,,
2416,11986527,Sarah617,4/20/2024 16:04,0.14776,1,sarah617,,,,,,
2417,11703518,SU WEI KAI,3/8/2024 14:00,0.14777,1,suweikai,,,,,,
2418,11742157,Oleksandr Vyshnevskyi,3/22/2024 15:32,0.14777,3,oleksandrvyshnevskyi,,,,,,
2419,11823694,Argya Farel Kasyara,4/11/2024 12:15,0.14777,1,argyafarelkasyara,,,,,,
2420,11885391,svasbhat,4/9/2024 11:44,0.14778,1,svasbhat,,,,,,
2421,12024226,Atharva Kulkarni #6,4/26/2024 17:05,0.14778,1,atharvacool,,,,,,
2422,11698984,LiPenInk,3/14/2024 8:15,0.14778,4,lipenink,,,,,,
2423,11676061,Noam Harel,4/6/2024 10:58,0.14778,18,noamharel25,,,,,,
2424,6861052,Vyacheslav Vakhrin,3/19/2024 12:01,0.14778,5,swr000,,,,,,
2425,11752183,OldProblem,3/9/2024 8:53,0.14779,3,oldproblem,,,,,,
2426,11909833,Sophie Song,4/8/2024 1:33,0.14779,4,ssonghaophie,,,,,,
2427,11583071,Mehreen Mirza ,4/22/2024 14:01,0.14779,16,mmirza21,,,,,,
2428,11687783,shenzijun,2/29/2024 15:13,0.1478,2,shenzijun,,,,,,
2429,11935073,Kailash Nath,4/15/2024 5:31,0.14781,3,kailashh,,,,,,
2430,11805475,C20180602,3/20/2024 7:43,0.14782,3,c20180602,,,,,,
2431,11583118,Theodora Martin,4/9/2024 21:46,0.14782,26,theodoramartin,,,,,,
2432,11827956,litaibai,4/16/2024 15:01,0.14783,7,lihuaqwer,,,,,,
2433,11958968,kiss蓝桉,4/16/2024 15:23,0.14783,1,kisslanan,,,,,,
2434,11733532,Lương Đăng Doanh,3/6/2024 0:48,0.14783,1,lngngdoanh,,,,,,
2435,12021385,Cheeeliy_0922,4/26/2024 6:39,0.14784,1,cheeeliy0922,,,,,,
2436,11547259,theHOcrux,4/13/2024 12:01,0.14784,4,thehocrux,,,,,,
2437,11854315,handsome_lu_lu,3/29/2024 20:24,0.14784,1,handsomelulu,,,,,,
2438,11729207,David Zeng,3/5/2024 8:28,0.14784,1,davidzeng21,,,,,,
2439,11962295,David Lawler,4/17/2024 5:52,0.14785,1,dlawls,,,,,,
2440,11714427,Arnoldlily,3/4/2024 6:38,0.14785,10,arnoldlily,,,,,,
2441,11822207,Tony Yao34,3/23/2024 22:06,0.14786,1,tonyyao34,,,,,,
2442,11794443,Fam036,3/18/2024 17:01,0.14787,1,fam036,,,,,,
2443,11824944,xianjiezeng,3/24/2024 15:44,0.14787,1,xianjiezeng,,,,,,
2444,11885384,Guilherme Sá,4/4/2024 17:43,0.14788,1,guilhermessa,,,,,,
2445,11664602,Connor Moorhous,3/8/2024 9:45,0.14789,7,connormoorhous,,,,,,
2446,11850368,Abdelilah Adriouich,4/24/2024 3:45,0.1479,3,ismexar,,,,,,
2447,11724237,Mayur Nayak,3/4/2024 15:17,0.1479,1,mayurnayak,,,,,,
2448,11838598,Robin Pei1,3/28/2024 10:19,0.14791,1,robinpei1,,,,,,
2449,11934011,Salvi.sa,4/12/2024 3:00,0.14791,1,salvisa,,,,,,
2450,11937698,gtwp,4/13/2024 17:25,0.14791,2,vktsyp,,,,,,
2451,11965993,Syamnath Reghunath,4/18/2024 4:23,0.14792,2,syamnathr,,,,,,
2452,11916995,Ko_ITO_1223,4/9/2024 5:40,0.14794,1,koito1223,,,,,,
2453,11864712,Eli Liu,4/3/2024 14:58,0.14795,7,count99,,,,,,
2454,11888769,Sophia Shvets,4/4/2024 17:35,0.14796,2,sophiashvets,,,,,,
2455,11927181,shweta kirave,4/13/2024 16:20,0.14797,1,shwetakirave,,,,,,
2456,12008453,Fossillee,4/24/2024 9:33,0.14798,10,fossillee,,,,,,
2457,11814382,Shahboz Partobov,3/21/2024 19:42,0.14798,1,shahbozpartobov,,,,,,
2458,11997411,suibian hu,4/23/2024 5:16,0.14798,4,suibianhu,,,,,,
2459,11823374,MaxZhi,3/24/2024 9:23,0.148,2,maxzhi,,,,,,
2460,7439553,Vincent ZILLIOX,3/9/2024 10:02,0.148,16,vincentzilliox,,,,,,
2461,11833388,TMD trump,3/26/2024 11:09,0.14801,2,tmdtrump,,,,,,
2462,11995734,Alirio,4/22/2024 7:46,0.14801,1,aliriio,,,,,,
2463,11873678,shichenshi,4/24/2024 11:14,0.14802,6,shichenshi,,,,,,
2464,11840482,Alexander Assab,4/24/2024 18:13,0.14802,25,"alexanderassab,carlybarba,knutls,ryandarling03",,,,,,
2465,11801940,Shen liao123,3/20/2024 8:47,0.14803,1,shenliao123,,,,,,
2466,11898429,Light_Shot,4/5/2024 14:03,0.14803,1,divu2001,,,,,,
2467,11990704,rhitamam,4/21/2024 17:08,0.14803,1,rhitamam,,,,,,
2468,11842127,龚晨 AvOH,3/27/2024 19:01,0.14804,1,fleeting666,,,,,,
2469,11897795,MariFel,4/5/2024 10:54,0.14805,1,marifel,,,,,,
2470,12027871,John Doe #68,4/27/2024 13:56,0.14805,1,catenoxacin,,,,,,
2471,11889337,Qoua,4/23/2024 5:57,0.14805,23,qlh2019,,,,,,
2472,11940553,Yanxing Lu,4/17/2024 0:44,0.14806,1,yanxinglu,,,,,,
2473,11917473,zhangyu111111,4/9/2024 8:44,0.14807,5,zhangyu111111,,,,,,
2474,11852496,Ryohei Kawakami,3/29/2024 16:27,0.14808,1,ryoheikawakami,,,,,,
2475,11719559,Yuliya Azanovich,3/6/2024 12:36,0.1481,1,yuliyaazanovich,,,,,,
2476,11676043,Curt H,3/5/2024 16:48,0.14811,9,curtiscoding1,,,,,,
2477,9874109,seven-dev,2/29/2024 9:48,0.14812,1,sevendev,,,,,,
2478,11915924,Bennett Van Soelen,4/17/2024 0:47,0.14812,1,bennettvansoelen,,,,,,
2479,11906431,Cheshta Biala #2,4/7/2024 13:16,0.14815,2,cheshta09,,,,,,
2480,11871053,Shantanu Dutta,4/1/2024 15:02,0.14815,1,iamshaan,,,,,,
2481,11654729,Fred Hinsley,3/10/2024 22:11,0.14815,4,fredhinsley,,,,,,
2482,11543537,JHLyu2333,4/12/2024 12:37,0.14815,2,jhlyu2333,,,,,,
2483,12005363,Luis Ernesto Paolo Raymondi Vera,4/24/2024 1:25,0.14815,5,luisrayve,,,,,,
2484,11789709,Marcel Bigger,3/17/2024 22:36,0.14816,1,marcelbigger,,,,,,
2485,11762822,MUDAC S4,3/15/2024 4:01,0.14817,3,tuckermaccallum,,,,,,
2486,11913000,wu qiaqia,4/8/2024 14:34,0.14818,3,wuqiaqia,,,,,,
2487,11961240,Yonas Zeleke,4/26/2024 23:16,0.14819,14,yonaszeleke,,,,,,
2488,11906281,TAKAHASHI YUSUKE,4/14/2024 5:25,0.14819,1,ysep918,,,,,,
2489,11895571,LilWind,4/5/2024 2:13,0.1482,10,lilwind,,,,,,
2490,12023963,FiWiLe,4/26/2024 20:06,0.1482,1,fiwile,,,,,,
2491,11908407,Duy Kha Nguyễn,4/17/2024 10:30,0.1482,5,duykhanguyn,,,,,,
2492,12021865,zhou #6,4/26/2024 8:11,0.1482,1,w370686937,,,,,,
2493,11642216,WARREN ZHONG,3/11/2024 8:54,0.14821,1,warrenzhong,,,,,,
2494,11814088,JamesCaldwell1,4/1/2024 4:07,0.14824,5,jamescaldwell1,,,,,,
2495,12017948,Lucia Fontana,4/26/2024 17:52,0.14826,1,luciafontana,,,,,,
2496,11851622,zwjsxxv,4/23/2024 1:29,0.14826,6,zwjsxxv,,,,,,
2497,11661114,Sahan Hasaranga,3/22/2024 10:19,0.14826,1,sahanhasaranga,,,,,,
2498,11818389,UoM_248340U,3/22/2024 19:15,0.14826,2,uom248340u,,,,,,
2499,11874114,Pavan Sabnis,4/10/2024 16:17,0.14827,1,psabnis,,,,,,
2500,11884106,alexakvl,4/5/2024 10:31,0.14828,1,alexakvl,,,,,,
2501,11874621,Hassan Yousafzai,4/4/2024 5:00,0.1483,1,hassanyousafzai,,,,,,
2502,11910902,nvhuy0612,4/23/2024 6:00,0.14832,4,nvhuy0612,,,,,,
2503,11741221,BigfacecattQAQ,3/8/2024 10:03,0.14832,1,bigfacecattqaq,,,,,,
2504,9784639,ventrílocuo,3/17/2024 15:13,0.14832,1,ventrlocuo,,,,,,
2505,11972997,gengchuanxing,4/23/2024 13:25,0.14833,6,gengchuanxing,,,,,,
2506,11924768,z...h,4/10/2024 10:41,0.14833,1,zsh1014,,,,,,
2507,11917001,AI - 97,4/19/2024 3:03,0.14834,2,"hatran15,liutrn,thinphctrn15,tranthien4n,tranthixuanmai218787",,,,,,
2508,11866684,Dinesh Chukkala,3/31/2024 18:56,0.14835,1,humanchwan,,,,,,
2509,11699213,天野岳洋,3/7/2024 13:34,0.14837,2,sfmoatkaggle,,,,,,
2510,11911768,Chiến Nguyễn,4/19/2024 6:51,0.14838,9,chiennguyen333,,,,,,
2511,11725267,Vũ Thị Phương Nhung,3/4/2024 16:29,0.14838,3,vtpnhg,,,,,,
2512,11640298,shinnm,2/28/2024 5:06,0.14839,1,shinnm,,,,,,
2513,11793742,XunM20,3/18/2024 17:33,0.1484,2,xunm20,,,,,,
2514,11788937,Victor Higa,4/18/2024 19:01,0.14842,7,victorhiga,,,,,,
2515,11926437,Dinh Ong,4/18/2024 13:44,0.14842,3,dinhong,,,,,,
2516,11860119,linkaijiang,4/1/2024 15:04,0.14844,2,linkaijiang,,,,,,
2517,11722798,Nguyễn Ngọc Minh,3/4/2024 14:32,0.14844,2,ngocminhc3po,,,,,,
2518,11190718,NkustWenJun,4/21/2024 8:06,0.14845,1,nkustwenjun,,,,,,
2519,11949832,grazietaguchi,4/15/2024 5:19,0.14845,1,grazietaguchi,,,,,,
2520,11806924,Brian K. Tum,3/28/2024 14:05,0.14845,2,brianktum,,,,,,
2521,11686722,Meglepeteskukac,3/15/2024 21:55,0.14847,3,meglepeteskukac,,,,,,
2522,12028025,Brian Blakely,4/27/2024 14:18,0.1485,1,brianblakely,,,,,,
2523,12003211,supermiojo,4/23/2024 11:43,0.1485,1,supermiojo,,,,,,
2524,11701136,peilinxiao,2/29/2024 6:59,0.1485,10,peilinxiao,,,,,,
2525,11714423,King O hELL,3/7/2024 6:26,0.14851,2,kingohell,,,,,,
2526,11747643,yechengdong,3/8/2024 9:28,0.14852,1,yechengdong,,,,,,
2527,6125001,Chris Nelson,3/31/2024 0:36,0.14853,1,rrforever,,,,,,
2528,11846391,ruizaia,3/29/2024 6:46,0.14855,1,ruizaia,,,,,,
2529,10850547,erikasj3,3/28/2024 4:23,0.14855,14,erikasj3,,,,,,
2530,11802649,Ayisha Zakia,3/25/2024 9:39,0.14856,1,ayishazakia,,,,,,
2531,11736889,murilo dos santos cunha,4/3/2024 12:29,0.14856,16,murilodossantoscunha,,,,,,
2532,11646907,Gavin Phillipps,4/22/2024 12:05,0.14856,1,gavinphillipps,,,,,,
2533,11846269,Tilak Rao,3/28/2024 13:26,0.14857,1,tilakrao,,,,,,
2534,11699408,Ivan Kosarev,2/28/2024 16:35,0.14858,1,ivankosarev,,,,,,
2535,11950591,Wine,4/15/2024 10:04,0.14858,1,winett,,,,,,
2536,11940094,Shiv Katira,4/13/2024 11:54,0.14858,1,shivkatira,,,,,,
2537,11802591,Reddy Bhavani shankar,4/23/2024 18:05,0.14859,2,reddybhavanishankar,,,,,,
2538,11790445,chy2004,3/17/2024 11:35,0.1486,1,chy2004,,,,,,
2539,11136034,Paradox #2,3/8/2024 6:54,0.1486,2,parasolation,,,,,,
2540,12008799,Goeisk,4/24/2024 11:34,0.1486,4,goeisk,,,,,,
2541,11788114,Lam Zhuo,3/16/2024 15:36,0.14861,2,lamzhuo,,,,,,
2542,11752469,Javi Caneda,3/9/2024 18:11,0.14861,3,javicaneda,,,,,,
2543,11823699,Garrity,4/2/2024 10:14,0.14862,7,garrity,,,,,,
2544,11827231,SalehDadpour,4/4/2024 8:50,0.14864,11,salehdadpour1,,,,,,
2545,11655849,Ryousuke Kono,3/19/2024 3:23,0.14865,6,ryousukekono,,,,,,
2546,11870115,Kuldeep Singh #3,4/9/2024 18:44,0.14866,6,kuldeepsingh2556,,,,,,
2547,11755538,naakihir,3/16/2024 12:06,0.14867,1,naakihir,,,,,,
2548,11933885,du lanlan,4/13/2024 13:31,0.14869,4,dulanlan,,,,,,
2549,11722912,zzzYori_han,3/4/2024 9:23,0.14869,3,zzzyorihan,,,,,,
2550,11690756,Benrabh Wail,3/4/2024 15:38,0.14869,2,benrabhwail,,,,,,
2551,11753357,Aboudougafarou Bagnah,3/10/2024 19:26,0.1487,1,aboudougafaroubagnah,,,,,,
2552,11831621,Zhe Shen1999,3/28/2024 2:35,0.1487,3,zheshen1999,,,,,,
2553,11780428,Missoum youcef,3/20/2024 2:19,0.1487,5,missoumyoucef,,,,,,
2554,11333467,Divyanshu Dubey ,4/4/2024 15:52,0.14871,4,divyanshudubey4747,,,,,,
2555,12003762,加藤拓斗,4/25/2024 5:08,0.14873,1,fairchi,,,,,,
2556,11782406,Andrey Lebedev345,3/17/2024 3:51,0.14873,1,andreylebedev345,,,,,,
2557,11904625,Mouad Hnika,4/7/2024 6:50,0.14873,1,mouadhnika,,,,,,
2558,11910438,Hamzaakkaouih,4/8/2024 4:33,0.14873,1,hamzaakkaouih,,,,,,
2559,11910458,[Deleted] 21570edb-d301-4382-bd18-b4fbc29ba0c7,4/8/2024 5:12,0.14873,2,del=8e85681fff0eef89,,,,,,
2560,11909500,lorem1,4/18/2024 2:17,0.14873,2,lorem1,,,,,,
2561,11910627,ALI LINABOUI,4/8/2024 5:23,0.14873,1,alilinaboui,,,,,,
2562,11871549,priyanka soni,4/2/2024 8:53,0.14875,4,prisoni,,,,,,
2563,11717284,Mayur C Shetty,3/31/2024 6:45,0.14876,6,mayurcshetty,,,,,,
2564,11717062,Chris Cusson,3/3/2024 3:41,0.14878,1,chriscusson,,,,,,
2565,11811170,D1ff1cult,3/21/2024 7:02,0.14878,2,d1ff1cult,,,,,,
2566,11719246,Boncz Bence,3/15/2024 9:55,0.14878,2,bonczbence,,,,,,
2567,11933974,banorton,4/25/2024 3:36,0.14878,1,banorton,,,,,,
2568,11819726,蠟筆小醜,3/23/2024 7:03,0.1488,3,crayonclown,,,,,,
2569,11641284,Tyler Black,4/8/2024 19:04,0.1488,4,tylerblack117,,,,,,
2570,11895796,Eric H E Borges,4/6/2024 12:04,0.14881,2,ericheborges,,,,,,
2571,11947161,wyzqaq,4/14/2024 15:09,0.14881,3,wyzqaq,,,,,,
2572,11767579,MayyyyyJessie,4/1/2024 4:18,0.14881,1,mayyyyyjessie,,,,,,
2573,11798688,WillowWanLiu,4/6/2024 17:39,0.14885,2,"nicholaskorte,willowwanliu",,,,,,
2574,11596720,B Y,3/3/2024 18:04,0.14885,1,borayongacoglu,,,,,,
2575,11747865,Doubil Soufiane,3/8/2024 10:39,0.14886,1,doubilsoufiane,,,,,,
2576,8569304,Jay Rajesh Dixit,2/28/2024 10:04,0.14887,4,jayrdixit,,,,,,
2577,1283233,Daniel Runeda,3/13/2024 16:45,0.14888,1,danielruneda,,,,,,
2578,11715877,michael mgondasr,3/3/2024 2:06,0.14889,1,michaelmgondasr,,,,,,
2579,11747173,faux123455,3/8/2024 13:43,0.1489,5,faux123455,,,,,,
2580,11827598,shabiiiiiiiiiiii,3/25/2024 8:18,0.14891,3,shabiiiiiiiiiiii,,,,,,
2581,11733736,SanToSAN,3/6/2024 6:23,0.14893,1,santosan,,,,,,
2582,11994589,MYLTXY,4/22/2024 6:25,0.14893,6,myltxy,,,,,,
2583,12018094,Martin Dominguez,4/27/2024 14:10,0.14894,1,martind0m,,,,,,
2584,11936863,Alban Etienne,4/18/2024 12:05,0.14894,2,albanetienne,,,,,,
2585,11766812,zzy1969,3/12/2024 9:30,0.14895,1,zzy1969,,,,,,
2586,11865840,Chengxu Gong,3/31/2024 14:21,0.14896,1,chengxugong,,,,,,
2587,11918161,Phu Lam Hoai,4/19/2024 6:49,0.14896,1,phulamhoai,,,,,,
2588,11774976,xenonknight,3/13/2024 20:30,0.14897,1,xenonknight,,,,,,
2589,11850971,Pink Cat,4/9/2024 12:09,0.14898,29,catscientist,,,,,,
2590,9467044,Edward Baldwin,4/17/2024 5:35,0.14899,3,edwardbaldwin,,,,,,
2591,11914346,MANISh2108,4/17/2024 22:23,0.14899,2,manish2108,,,,,,
2592,11892553,wxy0000001,4/12/2024 13:15,0.14901,20,wxy0000001,,,,,,
2593,11834244,leolin,4/9/2024 12:55,0.14902,3,leolin123,,,,,,
2594,12007175,PranavAthreya,4/25/2024 5:12,0.14902,1,pranavathreya,,,,,,
2595,11825500,Rup@2023,3/24/2024 18:53,0.14902,1,rup2023,,,,,,
2596,11987244,Wenbo Huang112233,4/21/2024 17:39,0.14903,1,"taileiliu,wenbohuang112233",,,,,,
2597,11937205,Grace Doolittle,4/16/2024 2:42,0.14903,7,gracedoolittle18,,,,,,
2598,11789921,Vishnu98VM,3/17/2024 19:42,0.14904,1,vishnu98vm,,,,,,
2599,11741209,rabbit_x86,3/9/2024 8:05,0.14905,1,rabbitx86,,,,,,
2600,5878883,Lester Pérez,4/5/2024 6:55,0.14906,1,lesterprez,,,,,,
2601,12005868,gidu,4/24/2024 20:21,0.14906,6,gianrudu,,,,,,
2602,11805101,sheng123123,3/30/2024 18:55,0.14906,10,sheng123123,,,,,,
2603,11773269,CY Yu,3/19/2024 5:18,0.14907,7,ycy1693,,,,,,
2604,11827715,ckyAb1,4/1/2024 5:44,0.14908,1,ckyab1,,,,,,
2605,11945394,cccccjnnnnn,4/14/2024 8:31,0.14911,3,cccccjnnnnn,,,,,,
2606,11939029,Pankaja Ambalgi,4/14/2024 1:35,0.14911,1,pankajaambalgi,,,,,,
2607,11435577,KevinToner,3/13/2024 16:46,0.14911,7,kevintoner,,,,,,
2608,10694123,Anishka Vissamsetty,4/2/2024 21:44,0.14912,1,anishkavissamsetty,,,,,,
2609,11796108,yg0713,3/18/2024 13:06,0.14912,1,yg0713,,,,,,
2610,11775803,BarryYFLi,3/14/2024 8:11,0.14913,9,barryyfli,,,,,,
2611,10785254,Sijie Shuai,3/24/2024 6:36,0.14913,8,sijieshuai,,,,,,
2612,11946881,ZhangCenwei,4/18/2024 7:32,0.14914,2,zhangcenwei,,,,,,
2613,11887469,Adel SaadEddin,4/5/2024 19:08,0.14916,4,mhdadelsaadeddin,,,,,,
2614,11691109,Dawie Loots,2/29/2024 11:18,0.14916,1,dawieloots,,,,,,
2615,9306170,Kniuh,4/20/2024 21:15,0.14916,1,basarbatucan,,,,,,
2616,11713437,LinyuanMo01,3/2/2024 7:47,0.14917,4,linyuanmo01,,,,,,
2617,11863808,FengJianag WU,4/9/2024 12:13,0.14917,2,fengjianagwu,,,,,,
2618,11793514,Narasimha Vaddi,3/31/2024 1:07,0.14918,1,narasimhavaddi,,,,,,
2619,11873852,lidaxianer,4/2/2024 11:14,0.14918,4,zhidongli,,,,,,
2620,11851863,asjadkn,4/2/2024 11:49,0.14919,10,asjadkn,,,,,,
2621,11373915,KABIR OLAWALE MOHAMMED,4/21/2024 13:47,0.14919,1,kabirolawalemohammed,,,,,,
2622,11845512,cufegxy,4/2/2024 3:23,0.14919,1,cufegxy,,,,,,
2623,11700692,Garry Osborne,2/29/2024 1:01,0.14922,1,garryosborne,,,,,,
2624,11829706,Ali Yazdanifar 81,4/14/2024 19:23,0.14928,8,aliyazdanifar81,,,,,,
2625,11893142,George Hall,4/5/2024 14:44,0.14933,2,georgehall,,,,,,
2626,11711175,Harper Patel,3/1/2024 16:43,0.14934,1,harperpatel,,,,,,
2627,11975612,fernando garcia,4/19/2024 4:21,0.14935,4,ferchi00,,,,,,
2628,11845959,zhangzhao01,3/29/2024 2:26,0.14936,2,zhangzhao01,,,,,,
2629,11779301,jinxuan feng,3/18/2024 11:10,0.14938,3,jinxuanfeng,,,,,,
2630,10533054,Mohammed Abdel Salam,3/29/2024 22:33,0.14939,3,mohammedabdelsalam89,,,,,,
2631,11768004,Kong Sidong,3/12/2024 14:25,0.1494,1,kongsidong,,,,,,
2632,11804898,Qianyi Fan,3/25/2024 8:44,0.14941,1,qianyifan2002,,,,,,
2633,11761782,Sinchana S,3/11/2024 12:45,0.14944,1,sinchana1308,,,,,,
2634,10624869,sanjay chauhan,3/8/2024 13:40,0.14944,1,sanjay3454chauhan,,,,,,
2635,11735814,Catherine kibutiri,3/7/2024 11:40,0.14945,5,catherinekibutiri,,,,,,
2636,11722358,Khalil Nasnas,3/28/2024 20:01,0.14945,4,khalilnasnas,,,,,,
2637,12023891,EkE,4/27/2024 21:09,0.14945,3,sajjadaman,,,,,,
2638,11760644,Klim Belousov,3/11/2024 15:16,0.14945,3,klimnolimit,,,,,,
2639,11949506,xxtxxt123,4/16/2024 5:51,0.14946,11,xxtxxt123,,,,,,
2640,11960761,Lyonel Herman,4/16/2024 23:44,0.14946,1,lyonelherman,,,,,,
2641,11742390,Varganova Olena,3/15/2024 12:57,0.14946,2,varganovaolena,,,,,,
2642,11789038,Ahmad Sabbah,3/16/2024 21:04,0.14946,1,ahmadsabbah1,,,,,,
2643,11764855,Marcos Alfredo Luyo Chiok,3/18/2024 0:54,0.14946,1,mach1net,,,,,,
2644,11824356,cf19780914,3/25/2024 13:28,0.14951,1,cf19780914,,,,,,
2645,11713341, Liam Reynold,3/2/2024 6:12,0.14952,1,liamreynold,,,,,,
2646,11737797,GbrKnds,3/6/2024 19:49,0.14952,2,gbrknds,,,,,,
2647,11978449,like windya,4/19/2024 6:39,0.14953,1,likewindya,,,,,,
2648,11805921,A_Yao,3/31/2024 15:17,0.14953,11,ayaozz,,,,,,
2649,11945741,xfyhhh,4/15/2024 8:14,0.14954,1,xfyhhh,,,,,,
2650,9802031,Guy Jansen,3/2/2024 0:00,0.14956,3,guyjansen,,,,,,
2651,11709673,Moiz Ametwala,3/2/2024 6:58,0.14957,1,moizamet,,,,,,
2652,11932952,vikram81435,4/11/2024 21:10,0.14957,1,vikram81435,,,,,,
2653,11932973,Vinay Sai Rajapu,4/11/2024 21:14,0.14957,1,vinaysairajapu,,,,,,
2654,11933233,Jaswanth Pavuluri,4/11/2024 21:47,0.14957,1,jaswanthpavuluri,,,,,,
2655,11945793,Yosef Fetene,4/14/2024 22:35,0.14958,1,yosefetene,,,,,,
2656,11611413,BillD007,4/4/2024 3:11,0.14959,1,billd007,,,,,,
2657,11832212,RenYu1205,3/26/2024 4:52,0.1496,2,renyu1205,,,,,,
2658,11793486,adely5935,3/18/2024 7:37,0.14961,1,adely5935,,,,,,
2659,11826208,Allen Sarmiento,3/25/2024 1:35,0.14962,2,mentong,,,,,,
2660,6506702,Karthiks061992,4/12/2024 0:42,0.14963,1,karthiks061992,,,,,,
2661,11760200,MarkMurfie,3/11/2024 7:22,0.14963,3,markmurfie,,,,,,
2662,11717365,Sonya Lawrence-Thompson,3/3/2024 4:41,0.14963,1,sonyalawrence,,,,,,
2663,11971305,Runforgpu,4/18/2024 12:08,0.14963,1,runforgpu,,,,,,
2664,11945566,Mark Barbaric,4/15/2024 13:01,0.14965,3,markbarbaric2,,,,,,
2665,11856957,Susanta Baidya,3/30/2024 10:43,0.14971,1,susanta21,,,,,,
2666,11701531,wangfanfu0101,2/29/2024 2:53,0.14971,4,wangfanfu0101,,,,,,
2667,11738418,Illia Horban,3/6/2024 19:17,0.14972,2,illmhn,,,,,,
2668,11802197,abhipoke,4/21/2024 16:04,0.14973,3,abhipoke,,,,,,
2669,11755973,wkw233,3/16/2024 8:36,0.14973,20,wkw233,,,,,,
2670,11711820,Leandrolkrr,3/1/2024 19:42,0.14974,1,leandrolkrr,,,,,,
2671,11687976,Leandro Linkoln,3/2/2024 18:55,0.14974,28,leandrolinkoln13,,,,,,
2672,11912096,NUCW30,4/8/2024 11:23,0.14974,3,nucw30,,,,,,
2673,11928203,Eldintaro Farrandi,4/11/2024 9:54,0.14974,1,eldintarofarrandi,,,,,,
2674,11952228,MLite_Iudanova_Wera,4/22/2024 12:51,0.14977,6,weraneru,,,,,,
2675,11767224,Sergiu Draganescu,3/12/2024 12:04,0.14977,1,sergiudraganescu,,,,,,
2676,11806023,Youk-h557,3/20/2024 8:27,0.14977,1,youkh557,,,,,,
2677,10747009,LewisFowler2004,3/4/2024 16:47,0.14978,1,lewisfowler2004,,,,,,
2678,11939374,Re(a)L_U(s),4/16/2024 14:57,0.14979,1,"chandrajnhejmady,fardeenvaddo,saisatya01,sankala",,,,,,
2679,11719366,Thành Đỗ,3/3/2024 16:00,0.14979,1,bimbim3011,,,,,,
2680,11756194,Bigniu is,3/10/2024 10:12,0.14979,1,bigniuis,,,,,,
2681,11947998,Jp Babin,4/14/2024 20:47,0.14979,8,jpbabin,,,,,,
2682,11882975,fcthk822@yahoo.co.jp,4/3/2024 7:44,0.14981,2,fcthk822yahoocojp,,,,,,
2683,11769596,Eric Grob,3/13/2024 15:49,0.14981,2,ericgrobin,,,,,,
2684,11910309,Quan Vo Van,4/19/2024 9:18,0.14983,10,vnqunv,,,,,,
2685,12009609,giovanni_pizza,4/26/2024 14:27,0.14983,1,giovannipizza,,,,,,
2686,11781833,NupurNishant_61299,4/3/2024 8:51,0.14985,5,nupurnishant61299,,,,,,
2687,11789524,Hunjoo Lee,3/17/2024 2:57,0.14987,1,hunjoolee,,,,,,
2688,11690130,Trystan Giron,3/1/2024 10:42,0.1499,3,trystangiron,,,,,,
2689,11717536,acityboy,3/3/2024 6:54,0.14992,1,acityboy,,,,,,
2690,11870870,Metehan Demirkol,4/17/2024 8:50,0.14992,7,metehandemirkol,,,,,,
2691,10867287,Priyanshu2425,4/6/2024 14:00,0.14994,1,priyanshu2425,,,,,,
2692,11708630,Hevan MARITERAGI,4/19/2024 10:24,0.14996,3,hevanmariteragi,,,,,,
2693,11935524,Guoxiang Luo,4/12/2024 9:01,0.14996,1,guoxiangluo,,,,,,
2694,11968370,Renyu Chen,4/18/2024 3:55,0.14996,2,renyuchen1,,,,,,
2695,11921824,aperson123123123,4/9/2024 22:03,0.14997,1,aperson123123123,,,,,,
2696,11698943,Zhang Xiaohang123,2/28/2024 16:33,0.14997,2,zhangxiaohang123,,,,,,
2697,11603180,Manish Rawal,3/31/2024 20:21,0.14997,1,rawalmanish,,,,,,
2698,11016509,霹雳贝贝,4/1/2024 17:12,0.14997,1,dinosour01,,,,,,
2699,11767970,Mr Jensen,3/12/2024 15:31,0.14998,3,mrjensen,,,,,,
2700,11524169,Sanyam Raj Golechha,4/12/2024 16:23,0.14998,2,sanyamrajgolechha,,,,,,
2701,11986601,Rinta Setyo N,4/20/2024 14:51,0.14999,1,rintasetyon,,,,,,
2702,11938010,Ryan Denton,4/17/2024 1:25,0.15,13,ryandenton,,,,,,
2703,11877567,Marc Piovesan,4/4/2024 18:31,0.15,1,marcpiovesan,,,,,,
2704,12004054,Anna Zwicky,4/23/2024 14:29,0.15001,1,aezwicky,,,,,,
2705,11938222,Haowei0531,4/17/2024 1:43,0.15003,11,haowei0531,,,,,,
2706,11752003,vusal musazade,3/9/2024 15:00,0.15003,1,vusalmusazade,,,,,,
2707,11764568,xchaeha,3/12/2024 6:46,0.15004,8,xchaeha,,,,,,
2708,11996076,YYYYYZY,4/22/2024 8:17,0.15005,1,yyyyyzy,,,,,,
2709,11952768,Kezhi Song,4/16/2024 3:27,0.15007,4,kezhisong,,,,,,
2710,11889313,lucky37,4/4/2024 6:54,0.15012,1,hsdeng,,,,,,
2711,11986866,matthewyn,4/20/2024 15:44,0.15012,1,matthewyn,,,,,,
